feature,importance_mean,importance_std
"cat__lat_long_40.077028, -121.494168",0.0,0.0
"cat__lat_long_40.080342, -120.957805",0.0,0.0
"cat__lat_long_40.142256, -123.852927",0.0,0.0
"cat__lat_long_40.160386, -120.835428",0.0,0.0
"cat__lat_long_40.170357, -123.417298",0.0,0.0
"cat__lat_long_40.274302, -124.210902",0.0,0.0
"cat__lat_long_40.171312, -121.120605",0.0,0.0
"cat__lat_long_40.181279, -120.392967",0.0,0.0
"cat__lat_long_40.184094, -123.745487",0.0,0.0
"cat__lat_long_40.186772, -122.388361",0.0,0.0
"cat__lat_long_40.198234, -120.18089",0.0,0.0
"cat__lat_long_40.210895, -123.86",0.0,0.0
"cat__lat_long_40.243494, -121.154733",0.0,0.0
"cat__lat_long_40.267158, -123.805913",0.0,0.0
"cat__lat_long_40.03194, -122.176023",0.0,0.0
"cat__lat_long_40.022184, -121.062384",0.0,0.0
"cat__lat_long_40.021787, -122.127576",0.0,0.0
"cat__lat_long_40.012675, -120.101857",0.0,0.0
"cat__lat_long_39.756049, -123.358701",0.0,0.0
"cat__lat_long_39.783747, -120.661032",0.0,0.0
"cat__lat_long_39.786755, -120.445626",0.0,0.0
"cat__lat_long_39.806141, -123.531098",0.0,0.0
"cat__lat_long_39.83307, -123.178765",0.0,0.0
"cat__lat_long_39.84784, -122.544556",0.0,0.0
"cat__lat_long_39.872961, -120.198876",0.0,0.0
"cat__lat_long_39.873371, -123.741474",0.0,0.0
"cat__lat_long_39.884395, -122.587513",0.0,0.0
"cat__lat_long_39.903272, -121.843567",0.0,0.0
"cat__lat_long_39.904002, -121.527823",0.0,0.0
"cat__lat_long_39.913777, -122.289984",0.0,0.0
"cat__lat_long_39.933852, -121.584371",0.0,0.0
"cat__lat_long_39.937017, -121.058043",0.0,0.0
"cat__lat_long_39.955164, -122.018567",0.0,0.0
"cat__lat_long_39.955587, -123.681175",0.0,0.0
"cat__lat_long_39.971228, -121.041166",0.0,0.0
"cat__lat_long_40.271535, -121.018087",0.0,0.0
"cat__lat_long_40.294034, -120.512622",0.0,0.0
"cat__lat_long_40.704293, -122.803899",0.0,0.0
"cat__lat_long_40.587919, -122.464732",0.0,0.0
"cat__lat_long_40.527834, -122.318749",0.0,0.0
"cat__lat_long_40.531257, -122.148139",0.0,0.0
"cat__lat_long_40.547857, -123.187265",0.0,0.0
"cat__lat_long_40.557314, -124.081662",0.0,0.0
"cat__lat_long_40.559177, -120.612113",0.0,0.0
"cat__lat_long_40.582399, -122.195512",0.0,0.0
"cat__lat_long_40.584991, -124.121504",0.0,0.0
"cat__lat_long_40.586588, -122.903677",0.0,0.0
"cat__lat_long_40.617614, -122.512861",0.0,0.0
"cat__lat_long_40.309088, -123.668201",0.0,0.0
"cat__lat_long_40.637105, -121.906949",0.0,0.0
"cat__lat_long_40.648024, -123.465088",0.0,0.0
"cat__lat_long_40.656287, -121.428965",0.0,0.0
"cat__lat_long_40.664483, -123.865325",0.0,0.0
"cat__lat_long_40.665952, -124.240051",0.0,0.0
"cat__lat_long_40.677649, -122.29467",0.0,0.0
"cat__lat_long_40.689243, -122.037023",0.0,0.0
"cat__lat_long_40.692523, -122.369876",0.0,0.0
"cat__lat_long_40.524535, -122.647172",0.0,0.0
"cat__lat_long_40.507272, -120.338228",0.0,0.0
"cat__lat_long_40.497441, -121.827524",0.0,0.0
"cat__lat_long_40.497283, -123.93037",0.0,0.0
"cat__lat_long_40.310119, -123.909449",0.0,0.0
"cat__lat_long_40.331975, -121.460674",0.0,0.0
"cat__lat_long_40.336392, -122.448533",0.0,0.0
"cat__lat_long_40.342928, -124.063329",0.0,0.0
"cat__lat_long_40.343213, -121.815412",0.0,0.0
"cat__lat_long_40.345949, -120.081187",0.0,0.0
"cat__lat_long_40.346634, -120.386422",0.0,0.0
"cat__lat_long_40.363446, -123.835041",0.0,0.0
"cat__lat_long_40.367964, -122.937379",0.0,0.0
"cat__lat_long_40.372532, -123.525626",0.0,0.0
"cat__lat_long_40.390301, -123.412327",0.0,0.0
"cat__lat_long_40.408796, -121.579609",0.0,0.0
"cat__lat_long_40.426679, -121.850421",0.0,0.0
"cat__lat_long_40.440636, -124.098739",0.0,0.0
"cat__lat_long_40.448632, -122.306657",0.0,0.0
"cat__lat_long_40.4785, -124.301372",0.0,0.0
"cat__lat_long_40.485849, -124.163234",0.0,0.0
"cat__lat_long_38.63153, -120.842609",0.0,0.0
"cat__lat_long_38.631489, -120.015167",0.0,0.0
"cat__lat_long_38.629618, -122.593216",0.0,0.0
"cat__lat_long_37.828416, -122.216005",0.0,0.0
"cat__lat_long_37.80821, -121.308401",0.0,0.0
"cat__lat_long_37.808731, -122.238708",0.0,0.0
"cat__lat_long_37.809014, -122.269739",0.0,0.0
"cat__lat_long_37.815459, -121.977203",0.0,0.0
"cat__lat_long_37.818543, -121.006907",0.0,0.0
"cat__lat_long_37.818589, -120.256995",0.0,0.0
"cat__lat_long_37.820894, -122.369725",0.0,0.0
"cat__lat_long_37.827946, -122.107185",0.0,0.0
"cat__lat_long_37.830267, -121.201018",0.0,0.0
"cat__lat_long_37.803883, -122.208417",0.0,0.0
"cat__lat_long_37.83323, -121.601461",0.0,0.0
"cat__lat_long_37.834341, -122.26437",0.0,0.0
"cat__lat_long_37.83726, -122.287648",0.0,0.0
"cat__lat_long_37.84551, -122.235181",0.0,0.0
"cat__lat_long_37.84771, -120.486589",0.0,0.0
"cat__lat_long_37.848641, -122.515692",0.0,0.0
"cat__lat_long_37.855717, -121.994813",0.0,0.0
"cat__lat_long_37.858898, -122.240512",0.0,0.0
"cat__lat_long_37.80707, -122.297401",0.0,0.0
"cat__lat_long_37.802071, -122.411004",0.0,0.0
"cat__lat_long_38.627951, -121.593287",0.0,0.0
"cat__lat_long_37.786031, -122.437301",0.0,0.0
"cat__lat_long_37.770533, -122.445121",0.0,0.0
"cat__lat_long_37.773147, -122.411287",0.0,0.0
"cat__lat_long_37.774633, -122.274434",0.0,0.0
"cat__lat_long_37.776523, -122.219268",0.0,0.0
"cat__lat_long_37.776718, -122.495781",0.0,0.0
"cat__lat_long_37.7795, -122.419233",0.0,0.0
"cat__lat_long_37.781304, -122.461522",0.0,0.0
"cat__lat_long_37.785033, -120.776141",0.0,0.0
"cat__lat_long_37.787186, -122.14633",0.0,0.0
"cat__lat_long_37.801776, -122.402293",0.0,0.0
"cat__lat_long_37.789168, -122.395009",0.0,0.0
"cat__lat_long_37.791222, -122.402241",0.0,0.0
"cat__lat_long_37.791481, -121.903253",0.0,0.0
"cat__lat_long_37.791998, -122.408653",0.0,0.0
"cat__lat_long_37.792489, -122.244314",0.0,0.0
"cat__lat_long_37.794487, -122.42227",0.0,0.0
"cat__lat_long_37.797526, -122.464531",0.0,0.0
"cat__lat_long_37.800254, -122.436975",0.0,0.0
"cat__lat_long_37.862128, -122.075197",0.0,0.0
"cat__lat_long_37.863843, -122.275684",0.0,0.0
"cat__lat_long_37.866009, -122.286228",0.0,0.0
"cat__lat_long_37.946617, -122.563571",0.0,0.0
"cat__lat_long_37.937082, -122.532369",0.0,0.0
"cat__lat_long_37.939768, -120.188002",0.0,0.0
"cat__lat_long_37.941456, -122.320968",0.0,0.0
"cat__lat_long_37.942551, -122.491642",0.0,0.0
"cat__lat_long_37.943087, -122.72379",0.0,0.0
"cat__lat_long_37.943954, -120.67108",0.0,0.0
"cat__lat_long_37.945288, -122.383941",0.0,0.0
"cat__lat_long_37.946282, -121.139499",0.0,0.0
"cat__lat_long_37.950248, -122.022455",0.0,0.0
"cat__lat_long_37.871416, -122.246597",0.0,0.0
"cat__lat_long_37.95338, -122.076886",0.0,0.0
"cat__lat_long_37.954089, -121.329761",0.0,0.0
"cat__lat_long_37.956963, -120.863055",0.0,0.0
"cat__lat_long_37.959706, -121.287669",0.0,0.0
"cat__lat_long_37.963995, -122.288296",0.0,0.0
"cat__lat_long_37.965695, -121.260051",0.0,0.0
"cat__lat_long_37.971421, -121.971504",0.0,0.0
"cat__lat_long_37.971751, -122.611873",0.0,0.0
"cat__lat_long_37.924838, -122.289145",0.0,0.0
"cat__lat_long_37.924014, -122.511694",0.0,0.0
"cat__lat_long_37.921137, -122.657562",0.0,0.0
"cat__lat_long_37.921034, -122.341798",0.0,0.0
"cat__lat_long_37.872902, -122.303708",0.0,0.0
"cat__lat_long_37.873283, -121.292034",0.0,0.0
"cat__lat_long_37.873916, -122.20522",0.0,0.0
"cat__lat_long_37.878554, -122.26609",0.0,0.0
"cat__lat_long_37.881842, -121.848111",0.0,0.0
"cat__lat_long_37.885629, -122.46858",0.0,0.0
"cat__lat_long_37.890145, -119.184087",0.0,0.0
"cat__lat_long_37.890274, -122.295192",0.0,0.0
"cat__lat_long_37.897743, -122.263124",0.0,0.0
"cat__lat_long_37.897753, -122.279391",0.0,0.0
"cat__lat_long_37.900662, -122.052782",0.0,0.0
"cat__lat_long_37.901371, -122.572024",0.0,0.0
"cat__lat_long_37.902422, -121.440029",0.0,0.0
"cat__lat_long_37.902968, -119.667544",0.0,0.0
"cat__lat_long_37.907777, -122.127161",0.0,0.0
"cat__lat_long_37.908242, -121.682472",0.0,0.0
"cat__lat_long_37.916648, -122.008483",0.0,0.0
"cat__lat_long_37.768881, -122.395521",0.0,0.0
"cat__lat_long_37.766556, -121.976784",0.0,0.0
"cat__lat_long_37.760412, -122.484966",0.0,0.0
"cat__lat_long_37.601248, -122.403099",0.0,0.0
"cat__lat_long_37.571748, -121.659562",0.0,0.0
"cat__lat_long_37.572273, -121.964583",0.0,0.0
"cat__lat_long_37.573633, -122.455167",0.0,0.0
"cat__lat_long_37.581496, -119.972762",0.0,0.0
"cat__lat_long_37.587494, -121.862856",0.0,0.0
"cat__lat_long_37.590421, -122.306467",0.0,0.0
"cat__lat_long_37.5923, -120.853288",0.0,0.0
"cat__lat_long_37.59485, -122.051521",0.0,0.0
"cat__lat_long_37.605926, -120.69955",0.0,0.0
"cat__lat_long_37.653947, -118.231443",0.0,0.0
"cat__lat_long_37.609095, -121.263381",0.0,0.0
"cat__lat_long_37.612612, -121.108568",0.0,0.0
"cat__lat_long_37.621458, -121.012295",0.0,0.0
"cat__lat_long_37.624436, -122.430661",0.0,0.0
"cat__lat_long_37.62984, -122.120843",0.0,0.0
"cat__lat_long_37.633361, -121.862395",0.0,0.0
"cat__lat_long_37.639029, -120.964772",0.0,0.0
"cat__lat_long_37.639215, -122.037554",0.0,0.0
"cat__lat_long_37.57028, -122.365778",0.0,0.0
"cat__lat_long_37.556634, -122.317723",0.0,0.0
"cat__lat_long_37.556094, -122.272437",0.0,0.0
"cat__lat_long_37.555631, -120.911653",0.0,0.0
"cat__lat_long_37.497915, -122.267361",0.0,0.0
"cat__lat_long_37.499411, -122.196318",0.0,0.0
"cat__lat_long_37.504133, -122.032347",0.0,0.0
"cat__lat_long_37.505768, -121.962472",0.0,0.0
"cat__lat_long_37.509366, -122.306132",0.0,0.0
"cat__lat_long_37.515556, -122.502311",0.0,0.0
"cat__lat_long_37.516791, -121.899117",0.0,0.0
"cat__lat_long_37.521708, -120.426843",0.0,0.0
"cat__lat_long_37.524721, -120.757977",0.0,0.0
"cat__lat_long_37.526791, -119.99437",0.0,0.0
"cat__lat_long_37.527497, -122.230941",0.0,0.0
"cat__lat_long_37.529656, -120.854357",0.0,0.0
"cat__lat_long_37.538309, -122.305109",0.0,0.0
"cat__lat_long_37.540582, -122.509594",0.0,0.0
"cat__lat_long_37.546007, -121.28257",0.0,0.0
"cat__lat_long_37.550074, -118.837167",0.0,0.0
"cat__lat_long_37.555473, -122.080312",0.0,0.0
"cat__lat_long_37.648647, -119.231447",0.0,0.0
"cat__lat_long_37.654436, -122.426468",0.0,0.0
"cat__lat_long_37.758085, -122.434801",0.0,0.0
"cat__lat_long_37.734971, -120.954271",0.0,0.0
"cat__lat_long_37.720498, -122.443119",0.0,0.0
"cat__lat_long_37.721052, -122.413573",0.0,0.0
"cat__lat_long_37.722127, -120.110174",0.0,0.0
"cat__lat_long_37.722302, -122.491129",0.0,0.0
"cat__lat_long_37.722727, -122.02157",0.0,0.0
"cat__lat_long_37.724817, -122.224363",0.0,0.0
"cat__lat_long_37.730269, -119.055813",0.0,0.0
"cat__lat_long_37.731505, -122.384532",0.0,0.0
"cat__lat_long_37.736535, -122.45732",0.0,0.0
"cat__lat_long_37.654551, -119.822984",0.0,0.0
"cat__lat_long_37.739113, -122.175602",0.0,0.0
"cat__lat_long_37.74441, -122.486764",0.0,0.0
"cat__lat_long_37.746699, -122.442833",0.0,0.0
"cat__lat_long_37.750021, -122.415201",0.0,0.0
"cat__lat_long_37.750553, -122.197175",0.0,0.0
"cat__lat_long_37.750778, -121.13238",0.0,0.0
"cat__lat_long_37.750822, -121.238423",0.0,0.0
"cat__lat_long_37.758019, -122.138678",0.0,0.0
"cat__lat_long_37.717196, -122.159338",0.0,0.0
"cat__lat_long_37.716186, -121.025836",0.0,0.0
"cat__lat_long_37.713926, -121.928425",0.0,0.0
"cat__lat_long_37.713152, -121.08739",0.0,0.0
"cat__lat_long_37.656695, -122.048361",0.0,0.0
"cat__lat_long_37.666587, -120.411517",0.0,0.0
"cat__lat_long_37.669516, -120.626964",0.0,0.0
"cat__lat_long_37.670526, -120.877572",0.0,0.0
"cat__lat_long_37.671806, -121.007575",0.0,0.0
"cat__lat_long_37.672906, -120.946594",0.0,0.0
"cat__lat_long_37.674002, -122.076796",0.0,0.0
"cat__lat_long_37.676249, -122.132415",0.0,0.0
"cat__lat_long_37.680844, -122.48131",0.0,0.0
"cat__lat_long_37.680968, -121.446049",0.0,0.0
"cat__lat_long_37.684694, -122.40712",0.0,0.0
"cat__lat_long_37.685052, -121.912061",0.0,0.0
"cat__lat_long_37.687264, -122.15728",0.0,0.0
"cat__lat_long_37.691561, -122.445202",0.0,0.0
"cat__lat_long_37.704267, -119.607001",0.0,0.0
"cat__lat_long_37.704384, -122.126703",0.0,0.0
"cat__lat_long_37.708327, -122.083473",0.0,0.0
"cat__lat_long_37.972662, -122.491452",0.0,0.0
"cat__lat_long_37.974498, -121.319568",0.0,0.0
"cat__lat_long_37.980057, -121.801599",0.0,0.0
"cat__lat_long_38.445939, -121.496855",0.0,0.0
"cat__lat_long_38.421458, -122.365048",0.0,0.0
"cat__lat_long_38.42528, -119.475741",0.0,0.0
"cat__lat_long_38.431407, -120.8421",0.0,0.0
"cat__lat_long_38.432145, -120.77069",0.0,0.0
"cat__lat_long_38.434138, -121.30587",0.0,0.0
"cat__lat_long_38.434362, -122.86891",0.0,0.0
"cat__lat_long_38.439696, -122.668817",0.0,0.0
"cat__lat_long_38.445603, -123.063756",0.0,0.0
"cat__lat_long_38.460517, -122.790335",0.0,0.0
"cat__lat_long_38.489789, -122.27011",0.0,0.0
"cat__lat_long_38.468893, -122.580539",0.0,0.0
"cat__lat_long_38.470423, -121.114897",0.0,0.0
"cat__lat_long_38.471049, -123.015549",0.0,0.0
"cat__lat_long_38.475465, -121.443625",0.0,0.0
"cat__lat_long_38.481902, -120.603668",0.0,0.0
"cat__lat_long_38.486502, -121.334051",0.0,0.0
"cat__lat_long_38.486938, -121.395805",0.0,0.0
"cat__lat_long_38.488431, -122.752839",0.0,0.0
"cat__lat_long_38.419525, -122.521585",0.0,0.0
"cat__lat_long_38.41935, -120.469545",0.0,0.0
"cat__lat_long_38.419088, -122.024568",0.0,0.0
"cat__lat_long_38.415003, -122.998726",0.0,0.0
"cat__lat_long_38.339996, -122.935056",0.0,0.0
"cat__lat_long_38.343282, -122.9755",0.0,0.0
"cat__lat_long_38.34719, -122.697822",0.0,0.0
"cat__lat_long_38.348884, -122.51699",0.0,0.0
"cat__lat_long_38.349195, -121.902943",0.0,0.0
"cat__lat_long_38.35363, -121.44195",0.0,0.0
"cat__lat_long_38.358464, -120.579304",0.0,0.0
"cat__lat_long_38.368744, -122.522642",0.0,0.0
"cat__lat_long_38.375325, -121.507935",0.0,0.0
"cat__lat_long_38.377165, -123.037957",0.0,0.0
"cat__lat_long_38.384648, -121.578701",0.0,0.0
"cat__lat_long_38.392559, -121.225093",0.0,0.0
"cat__lat_long_38.392686, -120.415951",0.0,0.0
"cat__lat_long_38.392821, -121.799917",0.0,0.0
"cat__lat_long_38.394091, -122.739814",0.0,0.0
"cat__lat_long_38.398815, -122.861923",0.0,0.0
"cat__lat_long_38.400264, -120.641274",0.0,0.0
"cat__lat_long_38.489273, -120.891614",0.0,0.0
"cat__lat_long_38.490508, -121.284171",0.0,0.0
"cat__lat_long_38.336216, -120.76901",0.0,0.0
"cat__lat_long_38.591134, -121.161585",0.0,0.0
"cat__lat_long_38.556306, -121.495817",0.0,0.0
"cat__lat_long_38.567594, -121.437507",0.0,0.0
"cat__lat_long_38.574856, -121.46504",0.0,0.0
"cat__lat_long_38.578604, -122.024579",0.0,0.0
"cat__lat_long_38.581354, -122.296283",0.0,0.0
"cat__lat_long_38.584505, -121.491956",0.0,0.0
"cat__lat_long_38.585826, -121.376263",0.0,0.0
"cat__lat_long_38.590035, -121.412455",0.0,0.0
"cat__lat_long_38.592745, -121.540036",0.0,0.0
"cat__lat_long_38.493888, -122.777141",0.0,0.0
"cat__lat_long_38.598936, -120.963092",0.0,0.0
"cat__lat_long_38.602723, -121.279913",0.0,0.0
"cat__lat_long_38.606703, -120.586659",0.0,0.0
"cat__lat_long_38.608405, -121.449942",0.0,0.0
"cat__lat_long_38.618347, -122.908422",0.0,0.0
"cat__lat_long_38.619049, -121.517552",0.0,0.0
"cat__lat_long_38.625096, -121.383658",0.0,0.0
"cat__lat_long_38.626128, -121.328011",0.0,0.0
"cat__lat_long_38.554383, -122.474773",0.0,0.0
"cat__lat_long_38.550722, -121.457314",0.0,0.0
"cat__lat_long_38.549822, -121.266725",0.0,0.0
"cat__lat_long_38.549185, -121.328386",0.0,0.0
"cat__lat_long_38.494832, -121.529447",0.0,0.0
"cat__lat_long_38.499302, -122.92444",0.0,0.0
"cat__lat_long_38.505995, -123.187019",0.0,0.0
"cat__lat_long_38.508735, -121.678813",0.0,0.0
"cat__lat_long_38.512569, -121.495184",0.0,0.0
"cat__lat_long_38.513484, -120.704613",0.0,0.0
"cat__lat_long_38.517295, -121.439819",0.0,0.0
"cat__lat_long_38.522328, -122.97932",0.0,0.0
"cat__lat_long_38.52576, -123.013347",0.0,0.0
"cat__lat_long_38.526941, -122.709096",0.0,0.0
"cat__lat_long_38.527297, -122.810044",0.0,0.0
"cat__lat_long_38.53508, -121.444144",0.0,0.0
"cat__lat_long_38.542448, -122.419923",0.0,0.0
"cat__lat_long_38.542532, -121.378826",0.0,0.0
"cat__lat_long_38.544002, -121.685559",0.0,0.0
"cat__lat_long_38.545775, -120.743325",0.0,0.0
"cat__lat_long_38.546999, -120.271114",0.0,0.0
"cat__lat_long_38.33788, -120.954202",0.0,0.0
"cat__lat_long_38.333133, -121.920151",0.0,0.0
"cat__lat_long_37.980269, -122.342635",0.0,0.0
"cat__lat_long_38.067204, -122.524004",0.0,0.0
"cat__lat_long_38.047746, -121.030499",0.0,0.0
"cat__lat_long_38.049292, -122.228415",0.0,0.0
"cat__lat_long_38.049457, -121.21653",0.0,0.0
"cat__lat_long_38.050558, -121.646924",0.0,0.0
"cat__lat_long_38.052209, -122.775567",0.0,0.0
"cat__lat_long_38.055562, -120.456298",0.0,0.0
"cat__lat_long_38.060264, -122.830646",0.0,0.0
"cat__lat_long_38.065359, -122.665566",0.0,0.0
"cat__lat_long_38.071327, -120.632221",0.0,0.0
"cat__lat_long_38.121601, -120.133915",0.0,0.0
"cat__lat_long_38.085839, -120.37855",0.0,0.0
"cat__lat_long_38.093701, -122.276589",0.0,0.0
"cat__lat_long_38.099323, -122.945723",0.0,0.0
"cat__lat_long_38.104705, -122.247387",0.0,0.0
"cat__lat_long_38.105733, -122.186338",0.0,0.0
"cat__lat_long_38.107441, -120.230625",0.0,0.0
"cat__lat_long_38.109125, -120.078597",0.0,0.0
"cat__lat_long_38.112166, -122.634384",0.0,0.0
"cat__lat_long_38.044523, -121.348048",0.0,0.0
"cat__lat_long_38.035707, -122.196821",0.0,0.0
"cat__lat_long_38.033219, -121.297433",0.0,0.0
"cat__lat_long_38.029729, -121.387999",0.0,0.0
"cat__lat_long_37.982716, -120.343732",0.0,0.0
"cat__lat_long_37.990118, -122.012188",0.0,0.0
"cat__lat_long_37.990574, -120.261821",0.0,0.0
"cat__lat_long_37.991259, -122.214945",0.0,0.0
"cat__lat_long_37.99272, -122.575026",0.0,0.0
"cat__lat_long_37.996462, -122.293716",0.0,0.0
"cat__lat_long_37.999406, -121.686241",0.0,0.0
"cat__lat_long_38.002125, -121.324979",0.0,0.0
"cat__lat_long_38.00474, -122.663717",0.0,0.0
"cat__lat_long_38.005839, -122.638155",0.0,0.0
"cat__lat_long_38.006047, -121.916834",0.0,0.0
"cat__lat_long_38.010092, -122.689442",0.0,0.0
"cat__lat_long_38.013825, -122.039144",0.0,0.0
"cat__lat_long_38.014457, -122.115432",0.0,0.0
"cat__lat_long_38.018065, -122.546024",0.0,0.0
"cat__lat_long_38.021772, -122.691744",0.0,0.0
"cat__lat_long_38.027218, -122.23463",0.0,0.0
"cat__lat_long_38.113533, -122.11926",0.0,0.0
"cat__lat_long_38.123544, -121.159078",0.0,0.0
"cat__lat_long_38.326215, -122.718742",0.0,0.0
"cat__lat_long_38.25485, -122.461799",0.0,0.0
"cat__lat_long_38.232389, -122.324944",0.0,0.0
"cat__lat_long_38.233879, -120.861666",0.0,0.0
"cat__lat_long_38.235021, -122.557332",0.0,0.0
"cat__lat_long_38.237018, -122.77872",0.0,0.0
"cat__lat_long_38.240419, -121.587535",0.0,0.0
"cat__lat_long_38.240769, -122.901041",0.0,0.0
"cat__lat_long_38.24458, -122.956268",0.0,0.0
"cat__lat_long_38.244806, -120.417301",0.0,0.0
"cat__lat_long_38.264262, -120.515133",0.0,0.0
"cat__lat_long_38.128087, -121.4078",0.0,0.0
"cat__lat_long_38.265899, -121.939461",0.0,0.0
"cat__lat_long_38.274451, -121.259201",0.0,0.0
"cat__lat_long_38.287136, -122.02711",0.0,0.0
"cat__lat_long_38.304194, -120.592431",0.0,0.0
"cat__lat_long_38.311609, -121.554034",0.0,0.0
"cat__lat_long_38.313447, -121.123886",0.0,0.0
"cat__lat_long_38.32153, -120.236358",0.0,0.0
"cat__lat_long_38.325599, -122.642352",0.0,0.0
"cat__lat_long_38.227285, -121.02789",0.0,0.0
"cat__lat_long_38.224869, -119.755729",0.0,0.0
"cat__lat_long_38.208336, -120.339938",0.0,0.0
"cat__lat_long_38.200231, -121.235034",0.0,0.0
"cat__lat_long_38.129308, -122.834815",0.0,0.0
"cat__lat_long_38.135897, -122.563683",0.0,0.0
"cat__lat_long_38.140719, -121.838298",0.0,0.0
"cat__lat_long_38.147852, -120.440124",0.0,0.0
"cat__lat_long_38.148862, -121.737696",0.0,0.0
"cat__lat_long_38.154823, -121.601358",0.0,0.0
"cat__lat_long_38.156971, -120.849231",0.0,0.0
"cat__lat_long_38.157794, -121.520223",0.0,0.0
"cat__lat_long_38.161321, -122.271588",0.0,0.0
"cat__lat_long_38.166791, -121.14207",0.0,0.0
"cat__lat_long_38.169605, -121.310964",0.0,0.0
"cat__lat_long_38.183918, -120.898817",0.0,0.0
"cat__lat_long_38.184583, -119.286558",0.0,0.0
"cat__lat_long_38.184914, -120.364085",0.0,0.0
"cat__lat_long_38.192608, -120.957842",0.0,0.0
"cat__lat_long_38.196497, -120.61689",0.0,0.0
"cat__lat_long_38.197907, -122.017258",0.0,0.0
"cat__lat_long_33.893823, -117.531446",0.0,0.0
"cat__lat_long_33.890853, -118.297967",0.0,0.0
"cat__lat_long_33.890046, -117.455583",0.0,0.0
cat__city_Keeler,0.0,0.0
cat__city_Janesville,0.0,0.0
cat__city_Jenner,0.0,0.0
cat__city_Johannesburg,0.0,0.0
cat__city_Jolon,0.0,0.0
cat__city_Joshua Tree,0.0,0.0
cat__city_Julian,0.0,0.0
cat__city_Junction City,0.0,0.0
cat__city_June Lake,0.0,0.0
cat__city_Keene,0.0,0.0
cat__city_Jamestown,0.0,0.0
cat__city_Kelseyville,0.0,0.0
cat__city_Kenwood,0.0,0.0
cat__city_Kerman,0.0,0.0
cat__city_Kernville,0.0,0.0
cat__city_Kettleman City,0.0,0.0
cat__city_Keyes,0.0,0.0
cat__city_King City,0.0,0.0
cat__city_Kings Beach,0.0,0.0
cat__city_Jamul,0.0,0.0
cat__city_Jacumba,0.0,0.0
cat__city_Kirkwood,0.0,0.0
cat__city_Imperial Beach,0.0,0.0
cat__city_Huntington Beach,0.0,0.0
cat__city_Huntington Park,0.0,0.0
cat__city_Huron,0.0,0.0
cat__city_Hyampom,0.0,0.0
cat__city_Hydesville,0.0,0.0
cat__city_Idyllwild,0.0,0.0
cat__city_Igo,0.0,0.0
cat__city_Imperial,0.0,0.0
cat__city_Independence,0.0,0.0
cat__city_Jackson,0.0,0.0
cat__city_Indian Wells,0.0,0.0
cat__city_Indio,0.0,0.0
cat__city_Inglewood,0.0,0.0
cat__city_Inverness,0.0,0.0
cat__city_Inyokern,0.0,0.0
cat__city_Ione,0.0,0.0
cat__city_Isleton,0.0,0.0
cat__city_Ivanhoe,0.0,0.0
cat__city_Kingsburg,0.0,0.0
cat__city_Klamath,0.0,0.0
cat__city_Le Grand,0.0,0.0
cat__city_Lakeshore,0.0,0.0
cat__city_Lake Arrowhead,0.0,0.0
cat__city_Lake City,0.0,0.0
cat__city_Lake Elsinore,0.0,0.0
cat__city_Lake Forest,0.0,0.0
cat__city_Lake Hughes,0.0,0.0
cat__city_Lake Isabella,0.0,0.0
cat__city_Lakehead,0.0,0.0
cat__city_Lakeport,0.0,0.0
cat__city_Lakeside,0.0,0.0
cat__city_Laguna Niguel,0.0,0.0
cat__city_Lakewood,0.0,0.0
cat__city_Lamont,0.0,0.0
cat__city_Lancaster,0.0,0.0
cat__city_Landers,0.0,0.0
cat__city_Larkspur,0.0,0.0
cat__city_Lathrop,0.0,0.0
cat__city_Laton,0.0,0.0
cat__city_Lawndale,0.0,0.0
cat__city_Lagunitas,0.0,0.0
cat__city_Laguna Hills,0.0,0.0
cat__city_Klamath River,0.0,0.0
cat__city_La Honda,0.0,0.0
cat__city_Kneeland,0.0,0.0
cat__city_Knights Landing,0.0,0.0
cat__city_Korbel,0.0,0.0
cat__city_Kyburz,0.0,0.0
cat__city_La Canada Flintridge,0.0,0.0
cat__city_La Crescenta,0.0,0.0
cat__city_La Grange,0.0,0.0
cat__city_La Habra,0.0,0.0
cat__city_La Jolla,0.0,0.0
cat__city_Laguna Beach,0.0,0.0
cat__city_La Mesa,0.0,0.0
cat__city_La Mirada,0.0,0.0
cat__city_La Palma,0.0,0.0
cat__city_La Puente,0.0,0.0
cat__city_La Quinta,0.0,0.0
cat__city_La Verne,0.0,0.0
cat__city_Ladera Ranch,0.0,0.0
cat__city_Lafayette,0.0,0.0
cat__city_Hume,0.0,0.0
cat__city_Hughson,0.0,0.0
cat__city_Hornitos,0.0,0.0
cat__city_Graton,0.0,0.0
cat__city_Gold Run,0.0,0.0
cat__city_Goleta,0.0,0.0
cat__city_Gonzales,0.0,0.0
cat__city_Goodyears Bar,0.0,0.0
cat__city_Granada Hills,0.0,0.0
cat__city_Grand Terrace,0.0,0.0
cat__city_Granite Bay,0.0,0.0
cat__city_Grass Valley,0.0,0.0
cat__city_Green Valley Lake,0.0,0.0
cat__city_Glenn,0.0,0.0
cat__city_Greenbrae,0.0,0.0
cat__city_Greenfield,0.0,0.0
cat__city_Greenview,0.0,0.0
cat__city_Greenville,0.0,0.0
cat__city_Greenwood,0.0,0.0
cat__city_Grenada,0.0,0.0
cat__city_Gridley,0.0,0.0
cat__city_Grimes,0.0,0.0
cat__city_Glennville,0.0,0.0
